entry run subrun event num_rank0_electrons electron1_theta_deg electron1_phi_deg electron2_theta_deg electron2_phi_deg
5085 1430 0 8791 2 96.8988 76.0733 83.1012 -103.927
5090 1430 0 8797 2 113.208 -143.05 66.7923 36.9501
5091 1430 0 8799 2 106.928 173.73 73.0724 -6.26954
5092 1430 0 8801 2 86.525 121.795 93.475 -58.2045
5098 1430 0 8813 2 88.9188 -99.0638 91.0812 80.9362
5100 1430 0 8816 2 100.597 24.5726 79.4033 -155.427
5101 1430 0 8817 2 84.684 20.1922 95.316 -159.808
5102 1430 0 8818 2 67.6798 31.104 112.32 -148.896
5104 1430 0 8824 2 111.54 -173.421 68.4596 6.57854
5106 1430 0 8830 2 59.0531 37.9987 120.947 -142.001
5108 1430 0 8835 2 80.8057 -108.348 99.1943 71.6522
5113 1430 0 8842 2 110.56 114.303 69.4398 -65.6968
5114 1430 0 8843 2 96.5563 115.306 83.4437 -64.6939
5117 1430 0 8847 2 95.303 81.4285 84.697 -98.5715
5118 1430 0 8850 2 67.3406 35.5438 112.659 -144.456
5120 1430 0 8855 2 110.891 -126.656 69.1092 53.3439
5121 1430 0 8856 2 62.2703 0.495519 117.73 -179.504
5129 1430 0 8869 2 68.2101 131.316 111.79 -48.6841
5130 1430 0 8870 2 99.8324 -159.978 80.1676 20.0217
5131 1430 0 8872 2 75.6134 63.306 104.387 -116.694
5132 1430 0 8875 2 84.9389 92.4886 95.0611 -87.5114
5134 1430 0 8881 2 75.3095 138.426 104.69 -41.5743
5141 1430 0 8896 2 100.693 -76.6915 79.3071 103.308
5144 1430 0 8909 2 69.9442 10.8567 110.056 -169.143
5149 1430 0 8918 2 82.3312 106.573 97.6688 -73.4272
5150 1430 0 8919 2 106.727 -172.243 73.2733 7.7571
5151 1430 0 8920 2 69.464 -98.5416 110.536 81.4584
5153 1430 0 8925 2 73.8252 -139.844 106.175 40.1557
5157 1430 0 8931 2 115.495 -94.0569 64.5046 85.9431
5161 1430 0 8938 2 79.0632 55.9557 100.937 -124.044
5162 1430 0 8939 2 106.636 -78.2691 73.3645 101.731
5163 1430 0 8940 2 117.038 -156.449 62.9618 23.5507
5164 1430 0 8941 2 58.5813 61.2435 121.419 -118.757
5165 1430 0 8942 2 60.6268 20.053 119.373 -159.947
5166 1430 0 8943 2 86.5813 156.243 93.4187 -23.7572
5167 1430 0 8944 2 98.7395 40.2142 81.2605 -139.786
5169 1430 0 8949 2 70.954 162.224 109.046 -17.776
5170 1430 0 8951 2 92.0618 -26.2153 87.9382 153.785
5175 1430 0 8958 2 77.4424 71.426 102.558 -108.574
5176 1430 0 8959 2 80.4929 75.5391 99.5071 -104.461
5177 1430 0 8963 2 108.088 -43.749 71.9117 136.251
5180 1430 0 8971 2 96.79 -52.7102 83.21 127.29
5181 1430 0 8973 2 83.4472 69.1297 96.5528 -110.87
5182 1430 0 8975 2 79.2669 105.131 100.733 -74.8686
5183 1430 0 8978 2 69.1898 8.95124 110.81 -171.049
5184 1430 0 8981 2 68.1208 -62.5221 111.879 117.478
5186 1430 0 8983 2 104.945 -173.943 75.0548 6.05665
5188 1430 0 8985 2 101.333 39.4281 78.6668 -140.572
5189 1430 0 8987 2 94.1048 169.884 85.8952 -10.1162
5190 1430 0 8988 2 77.627 139.925 102.373 -40.0746
5193 1430 0 8993 2 93.3186 -88.2889 86.6814 91.7111
5194 1430 0 8994 2 90.6859 -91.0252 89.3141 88.9748
5196 1430 0 8997 2 86.8614 150.791 93.1386 -29.2088
5198 1430 0 9002 2 66.7531 -22.9493 113.247 157.051
5203 1430 0 9008 2 80.4522 55.4434 99.5478 -124.557
5209 1430 0 9022 2 94.4196 99.2745 85.5804 -80.7255
5212 1430 0 9025 2 104.683 147.541 75.3172 -32.4593
5213 1430 0 9026 2 101.352 -170.917 78.648 9.08333
5215 1430 0 9034 2 64.3544 166.795 115.646 -13.2045
5216 1430 0 9036 2 99.3912 80.1392 80.6088 -99.8608
5219 1430 0 9041 2 97.3535 134.142 82.6465 -45.8581
5221 1430 0 9043 2 69.1357 6.34726 110.864 -173.653
5223 1430 0 9052 2 117.073 -8.93685 62.9268 171.063
5224 1430 0 9054 2 95.6175 -81.4 84.3825 98.6
5226 1430 0 9057 2 78.385 -70.5429 101.615 109.457
5228 1430 0 9062 2 73.5076 -107.503 106.492 72.4972
5233 1430 0 9067 2 77.1592 -176.457 102.841 3.54279
5236 1430 0 9073 2 94.2531 124.875 85.7469 -55.1247
5237 1430 0 9075 2 109.995 -37.0982 70.0051 142.902
5238 1430 0 9078 2 92.4816 114.839 87.5184 -65.1605
5245 1430 0 9092 2 93.4211 -129.431 86.5789 50.5686
5249 1430 0 9101 2 88.5409 151.425 91.4591 -28.5753
5256 1430 0 9116 2 87.8811 -33.3075 92.1189 146.693
5257 1430 0 9119 2 96.563 129.813 83.437 -50.1871
5260 1430 0 9126 2 93.4683 65.7054 86.5317 -114.295
5262 1430 0 9129 2 92.162 -0.372791 87.838 179.627
5263 1430 0 9131 2 93.7978 83.5737 86.2022 -96.4263
5264 1430 0 9132 2 78.8711 114.319 101.129 -65.6812
5265 1430 0 9133 2 86.1686 38.8974 93.8314 -141.103
5273 1430 0 9144 2 106.386 96.3796 73.6135 -83.6204
5279 1430 0 9156 2 70.6576 -41.4852 109.342 138.515
5281 1430 0 9162 2 99.3972 -48.8094 80.6028 131.191
5283 1430 0 9164 2 68.5228 -94.5475 111.477 85.4525
5286 1430 0 9167 2 98.7257 -27.5656 81.2743 152.434
5287 1430 0 9170 2 94.5048 65.4245 85.4952 -114.576
5289 1430 0 9174 2 74.3193 71.7822 105.681 -108.218
5290 1430 0 9176 2 95.2304 74.8395 84.7696 -105.161
5291 1430 0 9178 2 97.978 75.0204 82.022 -104.98
5293 1430 0 9181 2 112.773 177.707 67.2272 -2.29274
5297 1430 0 9185 2 75.1434 127.84 104.857 -52.1598
5300 1430 0 9189 2 61.5336 -147.546 118.466 32.4544
5304 1430 0 9196 2 116.07 168.903 63.9299 -11.0973
5306 1430 0 9199 2 95.9629 -61.1483 84.0371 118.852
5310 1430 0 9204 2 102.822 -64.4873 77.1781 115.513
5315 1430 0 9212 2 78.2453 1.04736 101.755 -178.953
5317 1430 0 9215 2 62.2154 33.4201 117.785 -146.58
5318 1430 0 9217 2 72.8933 -14.8093 107.107 165.191
5319 1430 0 9220 2 100.037 -99.2823 79.9633 80.7177
5320 1430 0 9228 2 87.0544 -165.523 92.9456 14.4771
5322 1430 0 9231 2 101.503 105.216 78.4971 -74.7843
5323 1430 0 9233 2 65.9696 -127.315 114.03 52.6849
5325 1430 0 9235 2 70.1279 71.6643 109.872 -108.336
5326 1430 0 9236 2 97.3354 9.08588 82.6646 -170.914
5328 1430 0 9238 2 100.218 -41.7456 79.7822 138.254
5330 1430 0 9240 2 101.472 -25.3882 78.528 154.612
5331 1430 0 9241 2 89.5409 20.2073 90.4591 -159.793
5333 1430 0 9243 2 103.569 -128.768 76.431 51.2324
5337 1430 0 9249 2 70.65 132.764 109.35 -47.2363
5338 1430 0 9253 2 67.5193 -4.37275 112.481 175.627
5340 1430 0 9256 2 101.369 144.027 78.6307 -35.9729
5343 1430 0 9259 2 90.6298 25.8046 89.3702 -154.195
5345 1430 0 9264 2 92.6148 151.107 87.3852 -28.893
5346 1430 0 9266 2 68.0208 0.689555 111.979 -179.31
5348 1430 0 9268 2 73.64 107.662 106.36 -72.3377
5349 1430 0 9271 2 80.3668 160.761 99.6332 -19.2387
5356 1430 0 9278 2 81.7822 64.7614 98.2178 -115.239
5358 1430 0 9283 2 83.3282 -118.724 96.6718 61.2756
5359 1430 0 9285 2 82.9796 -153.664 97.0204 26.3361
5368 1430 0 9303 2 92.3097 56.8136 87.6903 -123.186
5369 1430 0 9304 2 104.571 105.046 75.4288 -74.9539
5370 1430 0 9305 2 91.4829 -103.937 88.5171 76.0626
5375 1430 0 9311 2 76.7659 6.65624 103.234 -173.344
5376 1430 0 9313 2 100.317 18.8523 79.6831 -161.148
5377 1430 0 9314 2 109.943 -140.144 70.0568 39.8565
5378 1430 0 9315 2 111.979 -169.082 68.021 10.9176
5380 1430 0 9319 2 90.3148 -144.846 89.6852 35.1544
5381 1430 0 9320 2 102.369 93.0067 77.6313 -86.9933
5387 1430 0 9327 2 114.593 1.98764 65.407 -178.012
5388 1430 0 9328 2 112.115 164.587 67.8846 -15.4127
5395 1430 0 9341 2 72.9082 16.5342 107.092 -163.466
5399 1430 0 9347 2 83.4644 82.315 96.5356 -97.685
5400 1430 0 9349 2 112.758 -166.355 67.2418 13.6454
5401 1430 0 9352 2 70.4767 -49.945 109.523 130.055
5402 1430 0 9355 2 114.549 -17.2035 65.4508 162.796
5403 1430 0 9358 2 105.191 -5.31855 74.8091 174.681
5407 1430 0 9364 2 95.6688 153.44 84.3312 -26.5602
5408 1430 0 9365 2 64.0422 121.745 115.958 -58.2547
5409 1430 0 9366 2 112.702 87.2355 67.298 -92.7645
5412 1430 0 9372 2 99.4942 -96.7469 99.4942 -96.7469
5413 1430 0 9373 2 90.664 58.4272 89.336 -121.573
5421 1430 0 9384 2 80.5475 1.16107 99.4525 -178.839
5424 1430 0 9391 2 93.8945 -154.559 86.1055 25.441
5428 1430 0 9396 2 91.5028 -116.306 88.4972 63.6944
5431 1430 0 9401 2 63.1088 28.3733 116.891 -151.627
5433 1430 0 9404 2 65.0277 108.949 114.972 -71.0514
5434 1430 0 9406 2 71.9489 -49.3952 108.051 130.605
5435 1430 0 9409 2 80.9721 -120.412 99.0279 59.5877
5436 1430 0 9411 2 65.8369 133.941 114.163 -46.0591
5437 1430 0 9413 2 62.6533 94.875 117.347 -85.125
5440 1430 0 9417 2 107.257 -125.957 72.7429 54.0427
5443 1430 0 9420 2 93.0158 -35.8643 86.9842 144.136
5444 1430 0 9421 2 88.3485 1.58971 91.6515 -178.41
5448 1430 0 9428 2 104.359 106.869 75.6408 -73.131
5449 1430 0 9429 2 69.497 -125.879 110.503 54.121
5451 1430 0 9431 2 70.0132 -159.341 109.987 20.6592
5453 1430 0 9435 2 78.4708 -114.594 101.529 65.4063
5459 1430 0 9446 2 78.5156 -49.8833 101.484 130.117
5462 1430 0 9457 2 83.1445 -132.111 96.8555 47.8885
5464 1430 0 9459 2 74.0505 -75.2505 105.949 104.749
5465 1430 0 9461 2 110.888 -60.7119 69.1123 119.288
5470 1430 0 9472 2 84.4533 165.408 95.5467 -14.5918
5471 1430 0 9474 2 102.092 27.7885 77.9085 -152.212
5473 1430 0 9477 2 108.81 17.8942 71.1902 -162.106
5475 1430 0 9482 2 70.0701 67.7944 109.93 -112.206
5478 1430 0 9485 2 99.2582 -8.96872 80.7418 171.031
5482 1430 0 9493 2 88.0718 -162.429 91.9282 17.5706
5484 1430 0 9497 2 63.711 -173.659 116.289 6.34096
5485 1430 0 9498 2 114.216 -108.257 65.7837 71.7431
5487 1430 0 9503 2 91.9732 -126.827 88.0268 53.1728
5488 1430 0 9504 2 58.0271 -135.591 121.973 44.4094
5489 1430 0 9507 2 62.4257 150.572 117.574 -29.428
5490 1430 0 9508 2 74.9941 98.0382 105.006 -81.9618
5492 1430 0 9510 2 93.9416 9.73998 86.0584 -170.26
5493 1430 0 9515 2 62.269 126.189 117.731 -53.8113
5495 1430 0 9518 2 110.873 -163.06 69.1274 16.9397
5497 1430 0 9523 2 93.9298 34.8675 86.0702 -145.132
5498 1430 0 9524 2 84.674 -156.682 95.326 23.3181
5504 1430 0 9536 2 76.3057 -123.669 103.694 56.3314
5505 1430 0 9537 2 87.6219 127.616 92.3781 -52.3835
5510 1430 0 9547 2 74.986 94.6773 105.014 -85.3227
5511 1430 0 9549 2 73.6475 39.7147 106.353 -140.285
5512 1430 0 9551 2 85.7131 82.7725 94.2869 -97.2275
5514 1430 0 9555 2 73.7706 178.661 106.229 -1.33853
5515 1430 0 9561 2 103.322 92.1587 76.6775 -87.8413
5516 1430 0 9563 2 117.827 168.351 62.1732 -11.6495
5517 1430 0 9564 2 69.2315 -138.344 110.768 41.6556
5520 1430 0 9569 2 104.556 27.1642 75.4439 -152.836
5523 1430 0 9574 2 90.1466 -76.4553 89.8534 103.545
5526 1430 0 9582 2 112.757 77.3446 67.2433 -102.655
5528 1430 0 9584 2 90.9395 16.4149 89.0605 -163.585
5529 1430 0 9586 2 67.0003 161 113 -19.0003
5530 1430 0 9587 2 102.054 -106.486 77.9464 73.5143
5535 1430 0 9593 2 62.4833 10.0825 117.517 -169.918
5538 1430 0 9599 2 92.3127 143.249 87.6873 -36.7505
5544 1430 0 9609 2 67.012 -93.7471 112.988 86.2529
5547 1430 0 9614 2 102.416 -170.835 77.5839 9.16517
5549 1430 0 9616 2 98.1053 -100.002 81.8947 79.9981
5552 1430 0 9620 2 116.045 -85.5614 63.9555 94.4386
5553 1430 0 9624 2 74.5281 87.3477 105.472 -92.6523
5558 1430 0 9636 2 103.726 69.4147 76.2739 -110.585
5561 1430 0 9641 2 106.169 35.6748 73.8306 -144.325
5562 1430 0 9642 2 102.739 -179.375 77.2614 0.624648
5564 1430 0 9646 2 90.1298 135.678 89.8702 -44.322
5567 1430 0 9649 2 92.2698 120.08 87.7302 -59.9202
5569 1430 0 9653 2 78.0627 144.656 101.937 -35.3443
5573 1430 0 9658 2 117.257 150.535 62.7426 -29.4652
5574 1430 0 9659 2 71.2978 -48.117 108.702 131.883
5575 1430 0 9660 2 73.6841 -116.57 106.316 63.4295
5576 1430 0 9661 2 71.8255 102.626 108.174 -77.3738
5578 1430 0 9663 2 87.7285 -12.2117 92.2715 167.788
5579 1430 0 9664 2 87.8371 102.622 92.1629 -77.378
5583 1430 0 9674 2 119.073 -136.6 60.9273 43.4002
5585 1430 0 9677 2 121.115 -169.216 58.8854 10.784
5588 1430 0 9684 2 107.024 124.916 72.9755 -55.0843
5591 1430 0 9688 2 111.034 105.295 68.9657 -74.7049
5592 1430 0 9689 2 107.962 128.683 72.0377 -51.3167
5593 1430 0 9691 2 98.8996 112.597 81.1004 -67.4032
5596 1430 0 9695 2 87.5489 90.8805 92.4511 -89.1195
5597 1430 0 9696 2 66.4937 -89.1959 113.506 90.8041
5598 1430 0 9697 2 65.701 -1.01471 114.299 178.985
5603 1430 0 9703 2 83.3769 -107.709 96.6231 72.2908
5611 1430 0 9713 2 107.214 -53.5498 72.7858 126.45
5612 1430 0 9715 2 66.2278 162.118 113.772 -17.8816
5617 1430 0 9727 2 98.5469 -43.3346 81.4531 136.665
5619 1430 0 9729 2 117.629 -15.0985 62.3708 164.902
5620 1430 0 9730 2 65.2066 -176.746 114.793 3.25425
5621 1430 0 9731 2 64.4571 173.002 115.543 -6.99778
5625 1430 0 9736 2 110.437 -79.0293 69.5634 100.971
5626 1430 0 9737 2 88.6345 23.7905 91.3655 -156.209
5627 1430 0 9738 2 95.3638 41.9465 84.6362 -138.054
5629 1430 0 9740 2 65.6554 106.257 114.345 -73.7433
5631 1430 0 9742 2 112.136 -114.034 67.8636 65.9658
5634 1430 0 9747 2 87.2616 143.657 92.7384 -36.3428
5636 1430 0 9749 2 115.47 -36.1652 64.5296 143.835
5637 1430 0 9752 2 68.6732 95.5766 111.327 -84.4234
5638 1430 0 9753 2 97.0184 -2.16271 82.9816 177.837
5642 1430 0 9758 2 84.5532 86.4631 95.4468 -93.5369
5644 1430 0 9763 2 87.7254 54.7732 92.2746 -125.227
5647 1430 0 9767 2 106.328 7.74069 73.672 -172.259
5652 1430 0 9775 2 100.566 137.887 79.4338 -42.1133
5654 1430 0 9778 2 73.6928 -107.558 106.307 72.4421
5655 1430 0 9779 2 67.0295 57.3636 112.971 -122.636
5660 1430 0 9786 2 75.4749 54.0941 104.525 -125.906
5661 1430 0 9789 2 66.3357 51.6456 113.664 -128.354
5665 1430 0 9796 2 103.269 -26.3746 76.7306 153.625
5666 1430 0 9797 2 72.0142 29.0619 107.986 -150.938
5667 1430 0 9798 2 112.408 62.8694 67.5924 -117.131
5668 1430 0 9799 2 72.8716 -140.368 107.128 39.6325
5669 1430 0 9801 2 93.9779 -178.221 86.0221 1.77879
5671 1430 0 9807 2 108.775 -125.716 71.2252 54.2845
5672 1430 0 9810 2 114.402 38.2646 65.5975 -141.735
5673 1430 0 9812 2 91.9417 168.802 88.0583 -11.1982
5675 1430 0 9818 2 96.9448 110.626 83.0552 -69.3743
5679 1430 0 9826 2 117.689 37.8722 62.3108 -142.128
5680 1430 0 9828 2 61.0623 -123.286 118.938 56.714
5685 1430 0 9837 2 85.1551 130.687 94.8449 -49.3125
5686 1430 0 9840 2 59.6612 26.1562 120.339 -153.844
5687 1430 0 9841 2 93.2508 48.1146 86.7492 -131.885
5694 1430 0 9853 2 67.7758 102.466 112.224 -77.534
5696 1430 0 9857 2 88.8138 -153.246 91.1862 26.7538
5697 1430 0 9858 2 115.735 -96.2122 64.2652 83.7878
5700 1430 0 9861 2 95.4199 -138.74 84.5801 41.2598
5701 1430 0 9863 2 104.032 171.587 75.9677 -8.41304
5703 1430 0 9866 2 101.695 -137.411 78.3054 42.5889
5704 1430 0 9867 2 90.0085 64.4999 89.9915 -115.5
5705 1430 0 9868 2 93.3956 -71.6682 86.6044 108.332
5706 1430 0 9871 2 102.794 -66.7445 77.2055 113.256
5707 1430 0 9875 2 100.208 -164.749 79.7918 15.2512
5710 1430 0 9881 2 87.4517 123.381 92.5483 -56.619
5713 1430 0 9886 2 107.302 -78.2984 72.6981 101.702
5715 1430 0 9888 2 93.6428 163.481 86.3572 -16.5189
5716 1430 0 9892 2 92.0681 127.1 87.9319 -52.8996
5717 1430 0 9898 2 101.784 -10.2689 78.2159 169.731
5718 1430 0 9899 2 101.116 -98.9816 78.8842 81.0184
5719 1430 0 9900 2 111.778 99.1227 68.2219 -80.8773
5723 1430 0 9913 2 84.1013 43.1342 95.8987 -136.866
5724 1430 0 9914 2 80.9474 75.8089 99.0526 -104.191
5725 1430 0 9916 2 94.1077 -128.242 85.8923 51.7579
5728 1430 0 9921 2 74.2026 45.9565 105.797 -134.044
5729 1430 0 9922 2 90.7163 123.616 90.7163 123.616
5732 1430 0 9930 2 101.109 117.564 78.8907 -62.4363
5733 1430 0 9931 2 68.4672 -51.3848 111.533 128.615
5743 1430 0 9950 2 74.7702 9.96549 105.23 -170.035
5747 1430 0 9956 2 101.504 -31.6001 78.4959 148.4
5748 1430 0 9957 2 73.2185 3.62653 106.782 -176.373
5750 1430 0 9962 2 89.5557 -17.8055 90.4443 162.194
5753 1430 0 9968 2 94.262 168.928 85.738 -11.0722
5754 1430 0 9969 2 67.1413 -174.896 112.859 5.10358
5755 1430 0 9975 2 94.9096 148.686 85.0904 -31.3143
5757 1430 0 9979 2 103.698 -170.449 76.3023 9.55091
5761 1430 0 9984 2 69.4154 33.3118 110.585 -146.688
5762 1430 0 9985 2 102.592 171.784 77.4084 -8.21645
5765 1430 0 9988 2 104.428 -68.5287 75.572 111.471
5766 1430 0 9989 2 65.0891 -38.7398 114.911 141.26
5772 1430 0 9996 2 85.2955 -149.997 94.7045 30.0033
5774 1430 0 9999 2 79.074 -106.337 100.926 73.6627
